F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F20,Label
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983018.0,1705.0,1724.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
6.0,512.0,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982970.0,219.0,226.0,7.0,3400.0,359.0,1.0,128.0,775.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982969.0,53.0,66.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982901.0,1179.0,1199.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982940.0,171.0,186.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982539.0,804.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,2.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4983029.0,641.0,651.0,10.0,2852.0,384.0,1.0,128.0,778.0,3.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982921.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982464.0,125.0,145.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982974.0,1781.0,1791.0,10.0,29.0,384.0,1.0,128.0,778.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982238.0,4607.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4983014.0,909.0,926.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982217.0,1065.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,4.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,7.0,4982530.0,100.0,108.0,8.0,2852.0,372.0,1.0,128.0,776.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982914.0,166.0,181.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982965.0,466.0,486.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982997.0,1898.0,1920.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4982513.0,17.0,34.0,17.0,3400.0,367.0,2.0,128.0,785.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,6.0,4982120.0,282.0,0.0,9.0,3397.0,382.0,1.0,128.0,777.0,2.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982995.0,3396.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,2.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982450.0,210.0,230.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982995.0,3108.0,3122.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982546.0,696.0,711.0,15.0,1105.0,373.0,2.0,128.0,783.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982946.0,57.0,0.0,19.0,30.0,382.0,2.0,128.0,787.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982537.0,539.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4983026.0,515.0,528.0,13.0,3397.0,385.0,2.0,128.0,781.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982982.0,428.0,448.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
13.0,512.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982513.0,21.0,29.0,8.0,2853.0,367.0,1.0,128.0,776.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982950.0,43.0,60.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982516.0,481.0,498.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
13.0,512.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982922.0,5.0,10.0,5.0,3400.0,364.0,1.0,128.0,773.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4983007.0,125.0,142.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982154.0,2235.0,2250.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,7.0,4983011.0,1669.0,1688.0,19.0,3400.0,379.0,2.0,128.0,787.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,5.0,4982130.0,547.0,560.0,13.0,3400.0,384.0,2.0,128.0,781.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4983025.0,1617.0,1632.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983009.0,1000.0,1017.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
9.0,512.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4982439.0,137.0,145.0,8.0,2850.0,363.0,1.0,128.0,776.0,3.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982546.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982537.0,162.0,179.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,6.0,4982291.0,6428.0,6443.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,5.0,4982219.0,62.0,82.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4983007.0,468.0,480.0,12.0,29.0,371.0,2.0,128.0,780.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4983029.0,321.0,340.0,19.0,29.0,379.0,2.0,128.0,787.0,3.0
29.0,65535.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982951.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982532.0,530.0,552.0,22.0,3397.0,383.0,2.0,-12.0,790.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982288.0,5786.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,2.0
29.0,65535.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983028.0,0.0,0.0,0.0,2852.0,256.0,1.0,256.0,768.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982513.0,96.0,118.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4983027.0,796.0,808.0,12.0,2853.0,363.0,2.0,128.0,780.0,2.0
13.0,65535.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982933.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4983001.0,1399.0,1416.0,17.0,3397.0,392.0,2.0,128.0,785.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982940.0,13.0,26.0,13.0,3401.0,380.0,2.0,128.0,781.0,3.0
6.0,65535.0,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982962.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
6.0,768.0,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,6.0,4982471.0,151.0,163.0,12.0,3091.0,364.0,2.0,128.0,780.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982971.0,14.0,28.0,14.0,2850.0,376.0,2.0,128.0,782.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982929.0,973.0,992.0,19.0,3400.0,379.0,2.0,128.0,787.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982940.0,101.0,118.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982107.0,162.0,169.0,7.0,30.0,355.0,1.0,128.0,775.0,4.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982521.0,1749.0,1766.0,17.0,3400.0,367.0,2.0,128.0,785.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982538.0,783.0,795.0,12.0,29.0,363.0,2.0,128.0,780.0,1.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982516.0,253.0,268.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4982438.0,525.0,547.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982976.0,75.0,88.0,13.0,3397.0,385.0,2.0,128.0,781.0,3.0
30.0,65535.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,5.0,4982139.0,0.0,0.0,0.0,2852.0,256.0,1.0,256.0,768.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982353.0,2337.0,2352.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982997.0,299.0,312.0,13.0,3397.0,385.0,2.0,128.0,781.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4983027.0,1146.0,1160.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
8.0,768.0,256.0,2048.0,8.0,240.0,0.0,240.0,240.0,5.0,4982200.0,13.0,26.0,13.0,3400.0,367.0,2.0,128.0,781.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982438.0,320.0,335.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982273.0,2072.0,2087.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,7.0,4982929.0,692.0,711.0,19.0,3400.0,379.0,2.0,128.0,787.0,3.0
20.0,512.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982552.0,160.0,165.0,5.0,2852.0,371.0,1.0,128.0,773.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982994.0,253.0,274.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982522.0,44.0,61.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
27.0,65535.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982508.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,2.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,7.0,4982453.0,2009.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982223.0,1064.0,1071.0,7.0,30.0,355.0,1.0,128.0,775.0,4.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,7.0,4983017.0,43.0,56.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4982965.0,62.0,84.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982947.0,648.0,0.0,19.0,3401.0,382.0,2.0,128.0,787.0,2.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4983017.0,359.0,374.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982915.0,304.0,324.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,7.0,4983034.0,8925.0,8937.0,12.0,304.0,368.0,2.0,128.0,780.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982438.0,81.0,101.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4983021.0,3494.0,3502.0,8.0,3404.0,372.0,1.0,128.0,776.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982916.0,72.0,85.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4983002.0,3086.0,3103.0,17.0,2850.0,372.0,2.0,128.0,785.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,5.0,4982306.0,1859.0,0.0,19.0,3397.0,382.0,2.0,128.0,787.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982301.0,585.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,4.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,6.0,4982468.0,362.0,376.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982999.0,2316.0,2336.0,20.0,304.0,372.0,2.0,128.0,788.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982522.0,177.0,192.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
4.0,65535.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4983007.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982520.0,438.0,0.0,19.0,3400.0,382.0,2.0,128.0,787.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982906.0,12.0,24.0,12.0,3405.0,363.0,2.0,128.0,780.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983031.0,4865.0,4886.0,21.0,30.0,387.0,2.0,-12.0,789.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4983034.0,8823.0,0.0,18.0,304.0,391.0,2.0,128.0,786.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4983026.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982326.0,881.0,893.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982982.0,461.0,474.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983001.0,1957.0,1970.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982421.0,2686.0,0.0,21.0,1454.0,374.0,2.0,-12.0,789.0,4.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982441.0,1071.0,1084.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982513.0,13.0,0.0,13.0,3404.0,366.0,2.0,128.0,781.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982972.0,83.0,98.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
26.0,,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4983026.0,10.0,20.0,10.0,3397.0,382.0,1.0,128.0,778.0,3.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982900.0,216.0,226.0,10.0,2850.0,359.0,1.0,128.0,778.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,6.0,4982353.0,2230.0,2242.0,12.0,2850.0,363.0,2.0,128.0,780.0,2.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982550.0,633.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,2.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982497.0,992.0,1000.0,8.0,29.0,372.0,1.0,128.0,776.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982229.0,2519.0,2526.0,7.0,30.0,355.0,1.0,128.0,775.0,4.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4983009.0,1662.0,1684.0,22.0,3397.0,383.0,2.0,-12.0,790.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4983011.0,2436.0,2446.0,10.0,29.0,384.0,1.0,128.0,778.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982995.0,2851.0,2873.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
24.0,512.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982903.0,8.0,16.0,8.0,1454.0,378.0,1.0,128.0,776.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982269.0,1086.0,1103.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983014.0,1917.0,1938.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
26.0,65535.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982527.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983028.0,1905.0,1918.0,13.0,3397.0,385.0,2.0,128.0,781.0,3.0
28.0,512.0,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982963.0,23.0,26.0,3.0,3400.0,377.0,1.0,128.0,771.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,6.0,4982317.0,22.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,2.0
30.0,512.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982941.0,274.0,279.0,5.0,3397.0,381.0,1.0,128.0,773.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982248.0,106.0,113.0,7.0,1105.0,355.0,1.0,128.0,775.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982548.0,175.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,2.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,7.0,4982997.0,1337.0,1350.0,13.0,3397.0,384.0,2.0,128.0,781.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982501.0,12.0,24.0,12.0,3401.0,381.0,2.0,128.0,780.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982223.0,978.0,993.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983007.0,237.0,250.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
9.0,65535.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982943.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982527.0,232.0,244.0,12.0,3397.0,363.0,2.0,128.0,780.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983031.0,3980.0,3993.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4983023.0,1875.0,1896.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982490.0,12.0,24.0,12.0,1105.0,381.0,2.0,128.0,780.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982950.0,71.0,88.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982531.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982485.0,143.0,160.0,17.0,1455.0,367.0,2.0,128.0,785.0,3.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982547.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,1.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982419.0,2079.0,2094.0,15.0,1454.0,373.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4982464.0,167.0,189.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982901.0,19.0,38.0,19.0,3400.0,379.0,2.0,128.0,787.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4983022.0,54.0,68.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
2.0,65535.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982400.0,0.0,0.0,0.0,29.0,256.0,1.0,256.0,768.0,4.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982509.0,124.0,146.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982547.0,870.0,890.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982975.0,2149.0,2159.0,10.0,3397.0,384.0,1.0,128.0,778.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4983028.0,1609.0,1624.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982137.0,800.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,2.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4983032.0,5523.0,5536.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
13.0,65535.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982513.0,0.0,0.0,0.0,2852.0,256.0,1.0,256.0,768.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982952.0,107.0,124.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982550.0,21.0,40.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982525.0,1394.0,1416.0,22.0,2857.0,383.0,2.0,-12.0,790.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982549.0,517.0,536.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983031.0,4346.0,4363.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4983018.0,207.0,226.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982974.0,1496.0,1518.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982919.0,497.0,511.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982336.0,2957.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983026.0,3031.0,3052.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982951.0,274.0,0.0,21.0,2850.0,374.0,2.0,-12.0,789.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982974.0,977.0,999.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982903.0,94.0,0.0,18.0,2852.0,391.0,2.0,128.0,786.0,4.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,5.0,4982165.0,428.0,0.0,19.0,3401.0,382.0,2.0,128.0,787.0,4.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982308.0,2450.0,0.0,21.0,3404.0,374.0,2.0,-12.0,789.0,4.0
